,act_date,source,pos_ctry,pos_iata,pos_oid,rloc,cre_date,duration,distance,dep_port,dep_city,dep_ctry,arr_port,arr_city,arr_ctry,lst_port,lst_city,lst_ctry,brd_port,brd_city,brd_ctry,off_port,off_city,off_ctry,mkt_port,mkt_city,mkt_ctry,intl,route,carrier,bkg_class,cab_class,brd_time,off_time,pax,year,month,oid
772,2013-03-05 00:00:00,1P    ,US      ,4804033f441ee30d92980c8b2207e8ae,4868da7a1666bbbc5fe33d377690f8eb,99bade4984edf396539a1d26f3bef028,2013-03-05 00:00:00,10327,0,TYS     ,TYS     ,US      ,DCA     ,WAS     ,US      ,TYS     ,TYS     ,US      ,TYS     ,TYS     ,US      ,DCA     ,WAS     ,US      ,DCATYS  ,TYSWAS  ,USUS    ,0,TYSDCA         ,FD,K        ,Y        ,2013-04-12 18:05:00,2013-04-12 19:42:29,2.0,2013.0,3.0,NULL     
773,2013-03-05 00:00:00,1P    ,US      ,4804033f441ee30d92980c8b2207e8ae,4868da7a1666bbbc5fe33d377690f8eb,99bade4984edf396539a1d26f3bef028,2013-03-05 00:00:00,10327,0,TYS     ,TYS     ,US      ,DCA     ,WAS     ,US      ,TYS     ,TYS     ,US      ,DCA     ,WAS     ,US      ,TYS     ,TYS     ,US      ,DCATYS  ,TYSWAS  ,USUS    ,0,DCATYS         ,FD,K        ,Y        ,2013-04-19 20:35:00,2013-04-19 22:12:29,2.0,2013.0,3.0,NULL     
774,2013-03-05 00:00:00,1P    ,US      ,0bde7b929573cf16e0d52637cf0735d2,f187f1dfcac9833a7d7f90de67b24181,04b6ed67dfe03b9c2a329c2eda584f8c,2013-03-05 00:00:00,4573,0,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,EWR     ,NYC     ,US      ,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,BNAEWR  ,BNANYC  ,USUS    ,0,EWRBNA         ,FK,L        ,Y        ,2013-06-14 12:24:00,2013-06-14 13:36:39,1.0,2013.0,3.0,NULL     
775,2013-03-05 00:00:00,1P    ,US      ,0bde7b929573cf16e0d52637cf0735d2,f187f1dfcac9833a7d7f90de67b24181,04b6ed67dfe03b9c2a329c2eda584f8c,2013-03-05 00:00:00,4573,0,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,EWR     ,NYC     ,US      ,BNAEWR  ,BNANYC  ,USUS    ,0,BNACLTEWR      ,FK,K        ,Y        ,2013-06-17 11:15:00,2013-06-17 16:37:55,1.0,2013.0,3.0,NULL     
776,2013-03-09 00:00:00,1P    ,US      ,0bde7b929573cf16e0d52637cf0735d2,f187f1dfcac9833a7d7f90de67b24181,04b6ed67dfe03b9c2a329c2eda584f8c,2013-03-05 00:00:00,4573,0,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,EWR     ,NYC     ,US      ,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,BNAEWR  ,BNANYC  ,USUS    ,0,EWRBNA         ,FK,L        ,Y        ,2013-06-14 12:24:00,2013-06-14 13:36:39,-1.0,2013.0,3.0,NULL     
777,2013-03-09 00:00:00,1P    ,US      ,0bde7b929573cf16e0d52637cf0735d2,f187f1dfcac9833a7d7f90de67b24181,04b6ed67dfe03b9c2a329c2eda584f8c,2013-03-05 00:00:00,4512,0,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,EWR     ,NYC     ,US      ,EWR     ,NYC     ,US      ,BNA     ,BNA     ,US      ,BNAEWR  ,BNANYC  ,USUS    ,0,EWRBNA         ,FK,L        ,Y        ,2013-06-14 13:25:00,2013-06-14 14:37:39,1.0,2013.0,3.0,NULL     
778,2013-03-05 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,MIA     ,MIA     ,US      ,ZRH     ,ZRH     ,CH      ,MIAZRH  ,MIAZRH  ,CHUS    ,1,MIADUSZRH      ,KL,W        ,Y        ,2013-07-02 15:55:00,2013-07-03 10:04:20,1.0,2013.0,3.0,NULL     
779,2013-03-05 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,ZRH     ,ZRH     ,CH      ,SOF     ,SOF     ,BG      ,SOFZRH  ,SOFZRH  ,BGCH    ,1,ZRHTXLSOF      ,KL,O        ,Y        ,2013-07-04 06:25:00,2013-07-04 16:26:52,1.0,2013.0,3.0,NULL     
780,2013-03-05 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,TXL     ,BER     ,DE      ,SOFTXL  ,BERSOF  ,BGDE    ,1,SOFTXL         ,KL,O        ,Y        ,2013-08-24 16:50:00,2013-08-24 18:11:52,1.0,2013.0,3.0,NULL     
781,2013-03-05 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,TXL     ,BER     ,DE      ,MIA     ,MIA     ,US      ,MIATXL  ,BERMIA  ,DEUS    ,1,TXLMIA         ,KL,W        ,Y        ,2013-08-25 09:25:00,2013-08-25 13:36:41,1.0,2013.0,3.0,NULL     
782,2013-03-06 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,MIA     ,MIA     ,US      ,ZRH     ,ZRH     ,CH      ,MIAZRH  ,MIAZRH  ,CHUS    ,1,MIADUSZRH      ,KL,W        ,Y        ,2013-07-02 15:55:00,2013-07-03 10:04:20,-1.0,2013.0,3.0,NULL     
783,2013-03-06 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,ZRH     ,ZRH     ,CH      ,SOF     ,SOF     ,BG      ,SOFZRH  ,SOFZRH  ,BGCH    ,1,ZRHTXLSOF      ,KL,O        ,Y        ,2013-07-04 06:25:00,2013-07-04 16:26:52,-1.0,2013.0,3.0,NULL     
784,2013-03-06 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,TXL     ,BER     ,DE      ,SOFTXL  ,BERSOF  ,BGDE    ,1,SOFTXL         ,KL,O        ,Y        ,2013-08-24 16:50:00,2013-08-24 18:11:52,-1.0,2013.0,3.0,NULL     
785,2013-03-06 00:00:00,1P    ,BS      ,580ab42ab5f8d0e628b919b1cd573752,9ccefebf61274ac3190f6bd5fe016d8a,fb59dadea6cd7ddae3e192bab1871220,2013-03-05 00:00:00,77621,0,MIA     ,MIA     ,US      ,SOF     ,SOF     ,BG      ,MIA     ,MIA     ,US      ,TXL     ,BER     ,DE      ,MIA     ,MIA     ,US      ,MIATXL  ,BERMIA  ,DEUS    ,1,TXLMIA         ,KL,W        ,Y        ,2013-08-25 09:25:00,2013-08-25 13:36:41,-1.0,2013.0,3.0,NULL     
786,2013-03-05 00:00:00,1P    ,US      ,8a66f9a7c453ef157617cfe2829f472c,f3100ca99af1dbb611ac7f613e132470,9e2cd57f33550b73e838e22a0662775b,2013-03-05 00:00:00,6663,0,HNL     ,HNL     ,US      ,DEN     ,DEN     ,US      ,HNL     ,HNL     ,US      ,HNL     ,HNL     ,US      ,DEN     ,DEN     ,US      ,DENHNL  ,DENHNL  ,USUS    ,0,HNLPHXDEN      ,FD,W        ,Y        ,2013-04-10 22:50:00,2013-04-11 11:41:19,2.0,2013.0,3.0,NULL     
787,2013-03-05 00:00:00,1P    ,US      ,8a66f9a7c453ef157617cfe2829f472c,f3100ca99af1dbb611ac7f613e132470,9e2cd57f33550b73e838e22a0662775b,2013-03-05 00:00:00,6663,0,HNL     ,HNL     ,US      ,DEN     ,DEN     ,US      ,HNL     ,HNL     ,US      ,DEN     ,DEN     ,US      ,HNL     ,HNL     ,US      ,DENHNL  ,DENHNL  ,USUS    ,0,DENPHXHNL      ,FD,S        ,Y        ,2013-04-15 07:50:00,2013-04-15 13:53:44,2.0,2013.0,3.0,NULL     
788,2013-03-18 00:00:00,1V    ,US      ,3699b0f7031ec654f206ace5f2b1c42c,560f8703131fb5f72594c07eb52402db,f28e040a172bed1a8b30033e8d915d42,2013-03-18 00:00:00,14379,0,GEG     ,GEG     ,US      ,LIR     ,LIR     ,CR      ,GEG     ,GEG     ,US      ,SJO     ,SJO     ,CR      ,PDX     ,PDX     ,US      ,PDXSJO  ,PDXSJO  ,CRUS    ,1,SJOLAXPDX      ,NV,K        ,Y        ,2013-08-21 06:55:00,2013-08-21 19:12:44,2.0,2013.0,3.0,NULL     
789,2013-03-18 00:00:00,1V    ,US      ,3699b0f7031ec654f206ace5f2b1c42c,560f8703131fb5f72594c07eb52402db,f28e040a172bed1a8b30033e8d915d42,2013-03-18 00:00:00,14379,0,GEG     ,GEG     ,US      ,LIR     ,LIR     ,CR      ,GEG     ,GEG     ,US      ,PDX     ,PDX     ,US      ,GEG     ,GEG     ,US      ,GEGPDX  ,GEGPDX  ,USUS    ,0,PDXGEG         ,KD,G        ,Y        ,2013-08-22 11:45:00,2013-08-22 13:04:44,2.0,2013.0,3.0,NULL     
790,2013-03-11 00:00:00,1V    ,US      ,955f3a65d3a87fa0d6b316d886d5efca,e839a11100094555ed51636c221fe65d,3c6751cf7175c1e1262dfffd953b8133,2013-03-11 00:00:00,7719,0,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMH     ,CMH     ,US      ,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMHDCA  ,CMHWAS  ,USUS    ,0,CMHDCA         ,FD,K        ,Y        ,2013-03-31 14:55:00,2013-03-31 16:19:32,1.0,2013.0,3.0,NULL     
791,2013-03-11 00:00:00,1V    ,US      ,955f3a65d3a87fa0d6b316d886d5efca,e839a11100094555ed51636c221fe65d,3c6751cf7175c1e1262dfffd953b8133,2013-03-11 00:00:00,7719,0,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMH     ,CMH     ,US      ,CMHDCA  ,CMHWAS  ,USUS    ,0,DCACMH         ,FD,K        ,Y        ,2013-04-05 22:10:00,2013-04-05 23:34:32,1.0,2013.0,3.0,NULL     
792,2013-03-26 00:00:00,1V    ,US      ,955f3a65d3a87fa0d6b316d886d5efca,e839a11100094555ed51636c221fe65d,3c6751cf7175c1e1262dfffd953b8133,2013-03-11 00:00:00,7719,0,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMH     ,CMH     ,US      ,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMHDCA  ,CMHWAS  ,USUS    ,0,CMHDCA         ,FD,K        ,Y        ,2013-03-31 14:55:00,2013-03-31 16:19:32,-1.0,2013.0,3.0,NULL     
793,2013-03-26 00:00:00,1V    ,US      ,955f3a65d3a87fa0d6b316d886d5efca,e839a11100094555ed51636c221fe65d,3c6751cf7175c1e1262dfffd953b8133,2013-03-11 00:00:00,7719,0,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMH     ,CMH     ,US      ,DCA     ,WAS     ,US      ,CMH     ,CMH     ,US      ,CMHDCA  ,CMHWAS  ,USUS    ,0,DCACMH         ,FD,K        ,Y        ,2013-04-05 22:10:00,2013-04-05 23:34:32,-1.0,2013.0,3.0,NULL     
794,2013-03-25 00:00:00,1V    ,US      ,73d2bd747515516040ec806a72ff7fb2,0ea791cd1d8b35e744dc1a3f0e2191a0,0f74a0b5094fb19e55e67af883ace2f4,2013-03-25 00:00:00,88,580,BWI     ,WAS     ,US      ,CLT     ,CLT     ,US      ,CLT     ,CLT     ,US      ,BWI     ,WAS     ,US      ,CLT     ,CLT     ,US      ,BWICLT  ,CLTWAS  ,USUS    ,0,BWICLT         ,FD,T        ,Y        ,2013-03-26 08:50:00,2013-03-26 10:18:57,1.0,2013.0,3.0,NULL     
795,2013-03-11 00:00:00,1V    ,US      ,fc1ac838390dd36f868d0bcceb8fc9f1,c7e89c2f294f3458610759f6b49316b9,5f45460038e2c3a535001b1fe861e855,2013-03-11 00:00:00,14891,0,LAX     ,LAX     ,US      ,BNE     ,BNE     ,AU      ,LAX     ,LAX     ,US      ,LAX     ,LAX     ,US      ,BNE     ,BNE     ,AU      ,BNELAX  ,BNELAX  ,AUUS    ,1,LAXBNE         ,BP,O        ,Y        ,2013-07-31 23:45:00,2013-08-02 07:06:36,3.0,2013.0,3.0,NULL     
796,2013-03-11 00:00:00,1V    ,US      ,fc1ac838390dd36f868d0bcceb8fc9f1,c7e89c2f294f3458610759f6b49316b9,5f45460038e2c3a535001b1fe861e855,2013-03-11 00:00:00,14891,0,LAX     ,LAX     ,US      ,BNE     ,BNE     ,AU      ,LAX     ,LAX     ,US      ,BNE     ,BNE     ,AU      ,LAX     ,LAX     ,US      ,BNELAX  ,BNELAX  ,AUUS    ,1,BNELAX         ,BP,O        ,Y        ,2013-08-11 10:35:00,2013-08-11 07:56:36,3.0,2013.0,3.0,NULL     
797,2013-03-03 00:00:00,1V    ,US      ,2c652e6a9336758534f2a23fa8001315,5dbcc2a56867a77dd2c6d5abeed73353,9c4eb3b0a810eed9dd9ec5f691346914,2013-02-13 00:00:00,6085,0,ROC     ,ROC     ,US      ,DAB     ,DAB     ,US      ,ROC     ,ROC     ,US      ,ATL     ,ATL     ,US      ,ROC     ,ROC     ,US      ,ATLROC  ,ATLROC  ,USUS    ,0,ATLDTWROC      ,NV,Y        ,Y        ,2013-03-03 16:50:00,2013-03-03 22:58:31,2.0,2013.0,3.0,NULL     
798,2013-03-14 00:00:00,1V    ,US      ,2c652e6a9336758534f2a23fa8001315,5dbcc2a56867a77dd2c6d5abeed73353,efb49a25512f50942ae6e45f65185326,2013-03-14 00:00:00,16934,0,LGB     ,LGB     ,US      ,OAK     ,OAK     ,US      ,LGB     ,LGB     ,US      ,LGB     ,LGB     ,US      ,OAK     ,OAK     ,US      ,LGBOAK  ,LGBOAK  ,USUS    ,0,LGBOAK         ,LY,O        ,Y        ,2013-03-21 16:30:00,2013-03-21 17:58:05,1.0,2013.0,3.0,NULL     
799,2013-03-14 00:00:00,1V    ,US      ,2c652e6a9336758534f2a23fa8001315,5dbcc2a56867a77dd2c6d5abeed73353,efb49a25512f50942ae6e45f65185326,2013-03-14 00:00:00,16934,0,LGB     ,LGB     ,US      ,OAK     ,OAK     ,US      ,LGB     ,LGB     ,US      ,SFO     ,SFO     ,US      ,LGB     ,LGB     ,US      ,LGBSFO  ,LGBSFO  ,USUS    ,0,SFOLGB         ,LY,U        ,Y        ,2013-04-02 09:16:00,2013-04-02 10:44:08,1.0,2013.0,3.0,NULL     
800,2013-03-18 00:00:00,1V    ,US      ,73d2bd747515516040ec806a72ff7fb2,0ea791cd1d8b35e744dc1a3f0e2191a0,d3874578354cae204c113e47b39484dd,2013-03-18 00:00:00,124,1088,PHL     ,PHL     ,US      ,ORD     ,CHI     ,US      ,ORD     ,CHI     ,US      ,PHL     ,PHL     ,US      ,ORD     ,CHI     ,US      ,ORDPHL  ,CHIPHL  ,USUS    ,0,PHLORD         ,FD,S        ,Y        ,2013-04-04 17:54:00,2013-04-04 18:58:46,1.0,2013.0,3.0,NULL     
801,2013-03-04 00:00:00,1V    ,CA      ,5fc0ef93b8a81273e98354b40dd7d95f,24981996c950fd131eb8b1f871bffbb7,5ab3d79be2576a81a2b3a236feae00c7,2013-03-04 00:00:00,41332,0,YVR     ,YVR     ,CA      ,ATQ     ,ATQ     ,IN      ,YVR     ,YVR     ,CA      ,YVR     ,YVR     ,CA      ,ATQ     ,ATQ     ,IN      ,ATQYVR  ,ATQYVR  ,CAIN    ,1,YVRIAHDOHATQ   ,BC,M        ,Y        ,2013-03-05 06:00:00,2013-03-07 02:40:34,1.0,2013.0,3.0,NULL     
802,2013-03-04 00:00:00,1V    ,CA      ,5fc0ef93b8a81273e98354b40dd7d95f,24981996c950fd131eb8b1f871bffbb7,5ab3d79be2576a81a2b3a236feae00c7,2013-03-04 00:00:00,41332,0,YVR     ,YVR     ,CA      ,ATQ     ,ATQ     ,IN      ,YVR     ,YVR     ,CA      ,DEL     ,DEL     ,IN      ,YVR     ,YVR     ,CA      ,DELYVR  ,DELYVR  ,CAIN    ,1,DELDOHIAHYVR   ,BC,Q        ,Y        ,2013-04-02 04:50:00,2013-04-02 23:52:34,1.0,2013.0,3.0,NULL     
803,2013-03-07 00:00:00,1V    ,CA      ,5fc0ef93b8a81273e98354b40dd7d95f,24981996c950fd131eb8b1f871bffbb7,5ab3d79be2576a81a2b3a236feae00c7,2013-03-04 00:00:00,41332,0,YVR     ,YVR     ,CA      ,ATQ     ,ATQ     ,IN      ,YVR     ,YVR     ,CA      ,DEL     ,DEL     ,IN      ,YVR     ,YVR     ,CA      ,DELYVR  ,DELYVR  ,CAIN    ,1,DELDOHIAHYVR   ,BC,Q        ,Y        ,2013-04-02 04:50:00,2013-04-02 23:52:34,-1.0,2013.0,3.0,NULL     
804,2013-03-21 00:00:00,1V    ,US      ,21fecc00e56fb747d1cce74746b31646,fe0e2a6afe8f00e568af8644e8be0919,709002a904c52a3c6ece79f40093bdad,2013-03-21 00:00:00,6161,0,ONT     ,ONT     ,US      ,YVR     ,YVR     ,CA      ,ONT     ,ONT     ,US      ,ONT     ,ONT     ,US      ,YVR     ,YVR     ,CA      ,ONTYVR  ,ONTYVR  ,CAUS    ,1,ONTSEAYVR      ,KD,Y        ,Y        ,2013-04-02 10:45:00,2013-04-02 16:12:25,1.0,2013.0,3.0,NULL     
805,2013-03-21 00:00:00,1V    ,US      ,21fecc00e56fb747d1cce74746b31646,fe0e2a6afe8f00e568af8644e8be0919,709002a904c52a3c6ece79f40093bdad,2013-03-21 00:00:00,6161,0,ONT     ,ONT     ,US      ,YVR     ,YVR     ,CA      ,ONT     ,ONT     ,US      ,YVR     ,YVR     ,CA      ,ONT     ,ONT     ,US      ,ONTYVR  ,ONTYVR  ,CAUS    ,1,YVRSEAONT      ,KD,M        ,Y        ,2013-04-06 13:00:00,2013-04-06 17:26:39,1.0,2013.0,3.0,NULL     
806,2013-03-18 00:00:00,1V    ,US      ,0c1ea09e0b46c18d8864e14ed35da1c6,0ca97d77af1347f365cdd016c249ad61,9bc44bab73e154830f90ec24a7616659,2013-03-18 00:00:00,3497,0,LAX     ,LAX     ,US      ,LAS     ,LAS     ,US      ,LAX     ,LAX     ,US      ,LAX     ,LAX     ,US      ,LAS     ,LAS     ,US      ,LASLAX  ,LASLAX  ,USUS    ,0,LAXLAS         ,FK,W        ,Y        ,2013-04-08 09:11:00,2013-04-08 10:25:48,1.0,2013.0,3.0,NULL     
807,2013-03-18 00:00:00,1V    ,US      ,0c1ea09e0b46c18d8864e14ed35da1c6,0ca97d77af1347f365cdd016c249ad61,9bc44bab73e154830f90ec24a7616659,2013-03-18 00:00:00,3497,0,LAX     ,LAX     ,US      ,LAS     ,LAS     ,US      ,LAX     ,LAX     ,US      ,LAS     ,LAS     ,US      ,LAX     ,LAX     ,US      ,LASLAX  ,LASLAX  ,USUS    ,0,LASLAX         ,FK,K        ,Y        ,2013-04-10 18:14:00,2013-04-10 19:28:48,1.0,2013.0,3.0,NULL     
808,2013-03-04 00:00:00,1V    ,US      ,f3c81c16d0389e57e63081623d2a768d,804cf49342d4a8f75fffa8749505c55c,d9ce83f2ba93f3582120b6f599c4d0c7,2013-03-04 00:00:00,5736,0,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,GSP     ,GSP     ,US      ,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,CDGGSP  ,GSPPAR  ,FRUS    ,1,GSPEWRCDG      ,FK,M        ,Y        ,2013-04-02 17:29:00,2013-04-03 10:56:11,1.0,2013.0,3.0,NULL     
809,2013-03-04 00:00:00,1V    ,US      ,f3c81c16d0389e57e63081623d2a768d,804cf49342d4a8f75fffa8749505c55c,d9ce83f2ba93f3582120b6f599c4d0c7,2013-03-04 00:00:00,5736,0,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,GSP     ,GSP     ,US      ,CDGGSP  ,GSPPAR  ,FRUS    ,1,CDGEWRGSP      ,FK,H        ,Y        ,2013-04-06 09:25:00,2013-04-06 17:05:24,1.0,2013.0,3.0,NULL     
810,2013-03-06 00:00:00,1V    ,US      ,f3c81c16d0389e57e63081623d2a768d,804cf49342d4a8f75fffa8749505c55c,d9ce83f2ba93f3582120b6f599c4d0c7,2013-03-04 00:00:00,5736,0,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,GSP     ,GSP     ,US      ,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,CDGGSP  ,GSPPAR  ,FRUS    ,1,GSPEWRCDG      ,FK,M        ,Y        ,2013-04-02 17:29:00,2013-04-03 10:56:11,-1.0,2013.0,3.0,NULL     
811,2013-03-06 00:00:00,1V    ,US      ,f3c81c16d0389e57e63081623d2a768d,804cf49342d4a8f75fffa8749505c55c,d9ce83f2ba93f3582120b6f599c4d0c7,2013-03-04 00:00:00,5736,0,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,GSP     ,GSP     ,US      ,CDG     ,PAR     ,FR      ,GSP     ,GSP     ,US      ,CDGGSP  ,GSPPAR  ,FRUS    ,1,CDGEWRGSP      ,FK,H        ,Y        ,2013-04-06 09:25:00,2013-04-06 17:05:24,-1.0,2013.0,3.0,NULL     
812,2013-03-18 00:00:00,1V    ,CA      ,a6275f6fc9a6e1d7e58fa222b3f56c09,a4ad0c23a05a1117442fbf85a3f35ce8,6036fa36c818c5ca2f214991f754ee94,2013-03-18 00:00:00,14366,0,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAX     ,LAX     ,US      ,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAXMIA  ,LAXMIA  ,USUS    ,0,LAXCLTMIA      ,FD,N        ,Y        ,2013-03-21 00:31:00,2013-03-21 11:56:01,1.0,2013.0,3.0,NULL     
813,2013-03-18 00:00:00,1V    ,CA      ,a6275f6fc9a6e1d7e58fa222b3f56c09,a4ad0c23a05a1117442fbf85a3f35ce8,6036fa36c818c5ca2f214991f754ee94,2013-03-18 00:00:00,14366,0,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAX     ,LAX     ,US      ,LAXMIA  ,LAXMIA  ,USUS    ,0,MIADFWLAX      ,KK,G        ,Y        ,2013-03-30 19:55:00,2013-03-30 23:57:54,1.0,2013.0,3.0,NULL     
814,2013-03-19 00:00:00,1V    ,CA      ,a6275f6fc9a6e1d7e58fa222b3f56c09,a4ad0c23a05a1117442fbf85a3f35ce8,6036fa36c818c5ca2f214991f754ee94,2013-03-18 00:00:00,14366,0,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAX     ,LAX     ,US      ,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAXMIA  ,LAXMIA  ,USUS    ,0,LAXCLTMIA      ,FD,N        ,Y        ,2013-03-21 00:31:00,2013-03-21 11:56:01,-1.0,2013.0,3.0,NULL     
815,2013-03-19 00:00:00,1V    ,CA      ,a6275f6fc9a6e1d7e58fa222b3f56c09,a4ad0c23a05a1117442fbf85a3f35ce8,6036fa36c818c5ca2f214991f754ee94,2013-03-18 00:00:00,14366,0,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAX     ,LAX     ,US      ,MIA     ,MIA     ,US      ,LAX     ,LAX     ,US      ,LAXMIA  ,LAXMIA  ,USUS    ,0,MIADFWLAX      ,KK,G        ,Y        ,2013-03-30 19:55:00,2013-03-30 23:57:54,-1.0,2013.0,3.0,NULL     
816,2013-03-04 00:00:00,1V    ,US      ,7c219faa2dcf1fbedbc06d5992f961ac,047cc326e0c400cc41b849f99f794dcd,0256584d368504a7108f6db05f265714,2013-03-04 00:00:00,8119,0,ORD     ,CHI     ,US      ,EZE     ,BUE     ,AR      ,ORD     ,CHI     ,US      ,ORD     ,CHI     ,US      ,GRU     ,SAO     ,BR      ,GRUORD  ,CHISAO  ,BRUS    ,1,ORDMIAGRU      ,KK,D        ,C        ,2013-04-07 18:00:00,2013-04-08 09:16:43,1.0,2013.0,3.0,NULL     
817,2013-03-04 00:00:00,1V    ,US      ,7c219faa2dcf1fbedbc06d5992f961ac,047cc326e0c400cc41b849f99f794dcd,0256584d368504a7108f6db05f265714,2013-03-04 00:00:00,8119,0,ORD     ,CHI     ,US      ,EZE     ,BUE     ,AR      ,ORD     ,CHI     ,US      ,GRU     ,SAO     ,BR      ,EZE     ,BUE     ,AR      ,EZEGRU  ,BUESAO  ,ARBR    ,1,GRUEZE         ,EU,M        ,Y        ,2013-04-09 18:20:00,2013-04-09 21:09:31,1.0,2013.0,3.0,NULL     
818,2013-03-04 00:00:00,1V    ,US      ,7c219faa2dcf1fbedbc06d5992f961ac,047cc326e0c400cc41b849f99f794dcd,0256584d368504a7108f6db05f265714,2013-03-04 00:00:00,8119,0,ORD     ,CHI     ,US      ,EZE     ,BUE     ,AR      ,ORD     ,CHI     ,US      ,EZE     ,BUE     ,AR      ,ORD     ,CHI     ,US      ,EZEORD  ,BUECHI  ,ARUS    ,1,EZEMIAORD      ,KK,D        ,C        ,2013-04-12 19:55:00,2013-04-13 09:19:09,1.0,2013.0,3.0,NULL     
819,2013-03-05 00:00:00,1V    ,US      ,7c219faa2dcf1fbedbc06d5992f961ac,047cc326e0c400cc41b849f99f794dcd,0256584d368504a7108f6db05f265714,2013-03-04 00:00:00,8119,0,ORD     ,CHI     ,US      ,EZE     ,BUE     ,AR      ,ORD     ,CHI     ,US      ,GRU     ,SAO     ,BR      ,EZE     ,BUE     ,AR      ,EZEGRU  ,BUESAO  ,ARBR    ,1,GRUEZE         ,EU,M        ,Y        ,2013-04-09 18:20:00,2013-04-09 21:09:31,-1.0,2013.0,3.0,NULL     
